StockCode,Description,PurchaseCount,TotalQuantity,AverageQuantity,TotalRevenue,AverageRevenue,UniqueCustomers,TotalQuantity_Normalized,TotalRevenue_Normalized,PurchaseCount_Normalized,PopularityScore,PopularityRank
85190,PINK FLOWER HANGING HEART ,15,127,8.47,107.95,7.2,14,0.0281282316442606,0.415855173496405,0.0027158098933074684,0.1489,844
85192S,HANGING SPRING FLOWER HEART SMALL,2,3,1.5,1.95,0.98,2,0.02696248942370969,0.4156179373282024,0.00019398642095053346,0.1476,857
85194L,HANGING SPRING FLOWER EGG LARGE,114,1680,14.74,1371.84,12.03,93,0.04272821284196672,0.41868385670989156,0.021920465567410282,0.1611,722
85194S,HANGING SPRING FLOWER EGG SMALL,100,1651,16.51,765.41,7.65,84,0.04245557958070885,0.4173266196392963,0.019204655674102813,0.1597,736
85195,HANGING HEART BASKET,17,144,8.47,263.04,15.47,15,0.028288051142239354,0.4162022768674101,0.0031037827352085354,0.1492,841
85196,EASTER BUNNIES ON A STICK,66,1536,23.27,783.96,11.88,59,0.04137444768261728,0.41736813596873173,0.012609117361784675,0.1571,762
85197,SET OF 12 MINI BUNNIES IN A BUCKET,75,1667,22.23,955.26,12.74,63,0.04260599793174767,0.4177515185688554,0.014354995150339476,0.1582,751
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,40,3824,95.6,1421.24,35.53,37,0.0628842718811695,0.41879441771658216,0.007565470417070805,0.1631,702
85199L,LARGE HANGING IVORY & RED WOOD BIRD,195,3276,16.8,2074.68,10.64,136,0.057732443358089684,0.4202568667896982,0.03763336566440349,0.1719,614
85199S,SMALL HANGING IVORY/RED WOOD BIRD,304,5312,17.47,2212.91,7.28,188,0.07687317852778039,0.42056623618149674,0.05877788554801164,0.1854,493
85200,BUNNY EGG BOX,95,1007,10.6,1253.95,13.2,81,0.03640124095139607,0.41842000980546323,0.018234723569350145,0.1577,756
85202,HANGING WOOD AND FELT HEART,101,721,7.14,301.38,2.98,79,0.033712512926577044,0.41628808474183354,0.019398642095053348,0.1565,768
85203,HANGING WOOD AND FELT BUTTERFLY ,118,1089,9.23,454.5,3.85,94,0.03717213500047006,0.41663077910103335,0.022696411251212415,0.1588,745
85204,HANGING WOOD AND FELT FLOWER,82,2149,26.21,364.5,4.45,69,0.04713735075679233,0.41642935216576704,0.01571290009699321,0.1598,735
85205A,IVORY FELT EASTER RABBIT GARLAND,23,66,2.87,168.3,7.32,21,0.027554761680925074,0.41599024144688634,0.004267701260911736,0.1493,840
85205B,PINK FELT EASTER RABBIT GARLAND,44,215,4.89,548.25,12.46,36,0.028955532574974147,0.41684059882526914,0.00834141610087294,0.1514,819
85206A,CREAM FELT EASTER EGG BASKET,291,2138,7.35,3419.7,11.75,234,0.04703393814045313,0.42326712519494214,0.05625606207565471,0.1755,580
85206B,PINK FELT EASTER EGG BASKET,165,1472,8.92,2300.0,13.94,138,0.04077277427846197,0.4207611503125228,0.03181377303588749,0.1644,689
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,59,353,5.98,701.94,11.9,56,0.03025289085268403,0.41718456888839234,0.01125121241513094,0.1529,804
85211,S/4 GROOVY CAT MAGNETS,57,274,4.81,371.44,6.52,43,0.02951020024442982,0.4164448844205531,0.010863239573229874,0.1523,810
85212,MINI PAINTED GARDEN DECORATION ,96,2766,28.81,990.62,10.32,82,0.052937858418727085,0.4178306569736444,0.01842870999030068,0.1631,702
85213,MINI  ZINC GARDEN DECORATIONS ,50,1269,25.38,668.73,13.37,48,0.03886434144965686,0.41711024234927907,0.009505334626576139,0.1552,781
85214,TUB 24 PINK FLOWER PEGS,137,419,3.06,691.35,5.05,94,0.03087336655071919,0.41716086765234267,0.026382153249272552,0.1581,752
85215,ASSORTED CHEESE FRIDGE MAGNETS,47,755,16.06,484.99,10.32,33,0.03403215192253455,0.4166990180705475,0.008923375363724539,0.1532,801
85216,ASSORTED CAKES FRIDGE MAGNETS,154,2741,17.8,1712.53,11.12,115,0.05270282974522892,0.41944634718295704,0.02967992240543162,0.1673,660
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,141,2715,19.26,1689.51,11.98,98,0.05245839992479082,0.41939482664907,0.027158098933074686,0.1663,670
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,3,1989,663.0,620.85,206.95,3,0.04563316724640406,0.41700308321971735,0.0003879728419010669,0.1543,790
85219,S/4 HEART CRYSTAL FRIDGE MAGNETS,1,-3,-3.0,-4.95,-4.95,1,0.026906082542070133,0.4156024945964986,0.0,0.1475,858
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,7,9723,1389.0,3229.35,461.34,5,0.11834163767979694,0.42284110722685375,0.0011639185257032007,0.1808,535
85221,ASSORTED COLOUR SILK COIN PURSE,48,3420,71.25,1511.67,31.49,35,0.05908620851743913,0.4189968070249837,0.009117361784675072,0.1624,709
85222,ASSORTED COLOUR SILK COSMETIC PURSE,45,1392,30.93,1532.65,34.06,40,0.04002068252326784,0.4190437618816713,0.008535402521823473,0.1559,774
85224,ASSORTED COLOUR SILK GLASSES CASE,50,1987,39.74,1051.14,21.02,35,0.04561436495252421,0.4179661053972258,0.009505334626576139,0.1577,756
85225,BLING KEY RING STAND,11,19,1.73,22.5,2.05,10,0.02711290777474852,0.4156639298117549,0.0019398642095053346,0.1482,851
85226A,WHITE/BLUE PULL BACK RACING CAR,127,1613,12.7,824.75,6.49,96,0.042098335996991636,0.41745942713194856,0.024442289039767216,0.1613,720
85226C,BLUE PULL BACK RACING CAR,67,952,14.21,461.2,6.88,54,0.03588417786970011,0.41664577421732546,0.012803103782735208,0.1551,782
85227,SET/6 3D KIT CARDS FOR KIDS,302,3090,10.23,2559.48,8.48,225,0.05598383002726333,0.42134188654766636,0.058389912706110575,0.1786,554
85230A,OPIUM SCENTED VOTIVE CANDLE,48,1992,41.5,497.04,10.35,31,0.04566137068722384,0.4167259868991026,0.009117361784675072,0.1572,761
85230B,CINNAMON SCENTED VOTIVE CANDLE,66,2095,31.74,553.79,8.39,49,0.04662968882203629,0.41685299777217333,0.012609117361784675,0.1587,746
85230C,ROSE SCENTED VOTIVE CANDLE,1,24,24.0,6.96,6.96,1,0.02715991350944815,0.41562915009426554,0.0,0.1476,857
85230D,VANILLA SCENTED VOTIVE CANDLE,1,24,24.0,6.96,6.96,1,0.02715991350944815,0.41562915009426554,0.0,0.1476,857
85230E,STRAWBRY SCENTED VOTIVE CANDLE,65,2421,37.25,621.45,9.56,44,0.04969446272445238,0.4170044260659525,0.012415130940834141,0.1597,736
85230F,JASMINE VOTIVE CANDLE,61,2944,48.26,725.12,11.89,48,0.05461126257403403,0.4172364475146087,0.011639185257032008,0.1612,721
85230G,ORANGE VOTIVE CANDLE,47,1632,34.72,411.84,8.76,32,0.04227695778885024,0.41653530273371714,0.008923375363724539,0.1559,774
85231B,CINAMMON SET OF 9 T-LIGHTS,292,1857,6.36,1572.21,5.38,181,0.04439221585033374,0.41913230021010617,0.05645004849660524,0.1733,600
85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,95,803,8.45,651.35,6.86,77,0.034483406975651026,0.41707134457000206,0.018234723569350145,0.1566,767
85231G,ORANGE SCENTED SET/9 T-LIGHTS,214,1382,6.46,1151.3,5.38,139,0.03992667105386857,0.4181902711954066,0.041319107662463626,0.1665,668
85231L,LAVENDER SCENTED SET/9 T-LIGHTS,103,1018,9.88,810.7,7.87,81,0.03650465356773527,0.41742798214927646,0.019786614936954414,0.1579,754
85232A,SET/3 POLKA DOT STACKING TINS,138,323,2.34,1565.25,11.34,100,0.029970856444486226,0.4191167231937789,0.026576139670223084,0.1586,747
85232B,SET/3 RUSSIAN DOLL STACKING TINS,474,2611,5.51,12447.05,26.26,210,0.05148068064303845,0.4434710301291276,0.09175557710960233,0.1956,412
85232C,RUSSIAN FOLKART STACKING TINS,1,1,1.0,4.95,4.95,1,0.02694368712982984,0.41562465155937794,0.0,0.1475,858
85232D,SET/3 DECOUPAGE STACKING TINS,182,620,3.41,2934.6,16.12,120,0.03276299708564445,0.4221814340138565,0.035111542192046555,0.1634,699
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,14,25,1.79,148.75,10.62,14,0.02716931465638808,0.4159464870403924,0.002521823472356935,0.1485,848
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,9,14,1.56,83.3,9.26,9,0.027065902040048887,0.41580000489691255,0.0015518913676042677,0.1481,852
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,1,1,1.0,5.95,5.95,1,0.02694368712982984,0.41562688963643646,0.0,0.1475,858
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,13,25,1.92,148.75,11.44,13,0.02716931465638808,0.4159464870403924,0.0023278370514064014,0.1485,848
90001A,ANTIQUE RASPBERRY FLOWER EARRINGS,3,4,1.33,17.0,5.67,3,0.02697189057064962,0.4156516203879331,0.0003879728419010669,0.1477,856
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,4,7,1.75,29.75,7.44,4,0.0270000940114694,0.4156801558704291,0.0005819592628516004,0.1478,855
90001C,ANTIQUE OPAL WHITE FLOWER EARRINGS,5,6,1.2,25.5,5.1,5,0.026990692864529472,0.4156706440429304,0.0007759456838021338,0.1478,855
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,7,16,2.29,68.0,9.71,7,0.02708470433392874,0.41576576231791734,0.0011639185257032007,0.148,853
90002A,FLOWER BURST SILVER RING OPAL,15,36,2.4,135.0,9.0,14,0.02727272727272727,0.41591571348083783,0.0027158098933074684,0.1486,847
90002B,FLOWER BURST SILVER RING ROSE,7,18,2.57,67.5,9.64,7,0.027103506627808593,0.41576464327938806,0.0011639185257032007,0.148,853
90002C,FLOWER BURST SILVER RING MIDN'T BLU,12,23,1.92,86.25,7.19,8,0.027150512362508226,0.41580660722423524,0.002133850630455868,0.1484,849
90002D,FLOWER BURST SILVER RING CRYSTAL,22,89,4.05,308.75,14.03,17,0.027770988060543386,0.4163045793697548,0.004073714839961203,0.1494,839
90002E,FLOWER BURST SILVER RING GREEN,10,12,1.2,45.0,4.5,7,0.027047099746169034,0.41571428654557147,0.0017458777885548012,0.1482,851
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,12,17,1.42,63.75,5.31,9,0.027094105480868665,0.41575625049041864,0.002133850630455868,0.1483,850
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,12,18,1.5,67.5,5.62,10,0.027103506627808593,0.41576464327938806,0.002133850630455868,0.1483,850
90003D,CRYSTAL PAIR HEART HAIR SLIDES,17,28,1.65,105.0,6.18,15,0.02719751809720786,0.41584857116908236,0.0031037827352085354,0.1487,846
90003E,GREEN PAIR HEART HAIR SLIDES,4,6,1.5,22.5,5.62,3,0.026990692864529472,0.4156639298117549,0.0005819592628516004,0.1477,856
90004A,JADE GREEN PAIR ENAMEL HAIR SLIDES,1,1,1.0,3.75,3.75,1,0.02694368712982984,0.41562196586690775,0.0,0.1475,858
90005A,JADE GREEN ENAMEL HAIR COMB,7,36,5.14,70.2,10.03,5,0.02727272727272727,0.41577068608744605,0.0011639185257032007,0.1481,852
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,15,25,1.67,217.3,14.49,12,0.02716931465638808,0.4160999072227536,0.0027158098933074684,0.1487,846
90010B,BLACK/WHITE GLASS/SILVER BRACELET,18,44,2.44,393.8,21.88,16,0.027347936448246686,0.4164949278235815,0.003297769156159069,0.149,843
90010E,AMBER GLASS/SILVER BRACELET,19,28,1.47,244.15,12.85,16,0.02719751809720786,0.41615999959177474,0.0034917555771096023,0.1489,844
90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,2,2,1.0,5.9,2.95,2,0.026953088276769767,0.4156267777325835,0.00019398642095053346,0.1476,857
90011B,BLACK CRYSTAL DROP EARRINGS,4,9,2.25,26.55,6.64,4,0.027018896305349253,0.41567299402384184,0.0005819592628516004,0.1478,855
90011C,GREEN CRYSTAL DROP EARRINGS,1,6,6.0,17.7,17.7,1,0.026990692864529472,0.41565318704187404,0.0,0.1475,858
90011E,AMBER CRYSTAL DROP EARRINGS,1,1,1.0,2.95,2.95,1,0.02694368712982984,0.4156201754052609,0.0,0.1475,858
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,2,8,4.0,23.6,11.8,2,0.027009495158409325,0.41566639169651926,0.00019398642095053346,0.1476,857
90012B,BLACK DROP CRYSTAL NECKLACE,3,13,4.33,45.35,15.12,3,0.02705650089310896,0.415715069872542,0.0003879728419010669,0.1477,856
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,11,33,3.0,123.75,11.25,8,0.027244523831907494,0.41589053511392954,0.0019398642095053346,0.1484,849
90013B,BLACK VINTAGE EARRINGS,5,20,4.0,75.0,15.0,5,0.027122308921688446,0.41578142885732694,0.0007759456838021338,0.1479,854
90013C,GREEN VINTAGE EARRINGS ,10,35,3.5,131.25,13.12,10,0.027263326125787347,0.41590732069186837,0.0017458777885548012,0.1483,850
90013D,PURPLE VINTAGE EARRINGS,8,34,4.25,127.5,15.94,7,0.02725392497884742,0.41589892790289895,0.0013579049466537342,0.1482,851
90014A,SILVER/MOP ORBIT NECKLACE,22,36,1.64,302.2,13.74,18,0.02727272727272727,0.41628991996502157,0.004073714839961203,0.1492,841
90014B,GOLD M PEARL  ORBIT NECKLACE,15,19,1.27,175.05,11.67,13,0.02711290777474852,0.4160053484670313,0.0027158098933074684,0.1486,847
90014C,SILVER/BLACK ORBIT NECKLACE,14,23,1.64,221.85,15.85,13,0.027150512362508226,0.4161100904733699,0.002521823472356935,0.1486,847
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,9,22,2.44,148.75,16.53,8,0.0271411112155683,0.4159464870403924,0.0015518913676042677,0.1482,851
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,17,22,1.29,187.0,11.0,14,0.0271411112155683,0.4160320934878806,0.0031037827352085354,0.1488,845
90016C,SILVER/BLACK PENDANT ORBIT NECKLACE,4,6,1.5,51.0,12.75,4,0.026990692864529472,0.41572771500792255,0.0005819592628516004,0.1478,855
90018A,SILVER M.O.P ORBIT DROP EARRINGS,17,32,1.88,136.0,8.0,15,0.027235122684967566,0.41591795155789635,0.0031037827352085354,0.1488,845
90018B,GOLD M.O.P ORBIT DROP EARRINGS,10,16,1.6,68.0,6.8,10,0.02708470433392874,0.41576576231791734,0.0017458777885548012,0.1482,851
90018C,SILVER BLACK ORBIT DROP EARRINGS,8,13,1.62,55.25,6.91,7,0.02705650089310896,0.41573722683542125,0.0013579049466537342,0.1481,852
90019A,SILVER M.O.P ORBIT BRACELET,17,32,1.88,158.4,9.32,16,0.027235122684967566,0.4159680844840071,0.0031037827352085354,0.1488,845
90019B,GOLD M.O.P ORBIT BRACELET,7,11,1.57,54.45,7.78,6,0.027037698599229106,0.41573543637377447,0.0011639185257032007,0.148,853
90019C,SILVER BLACK ORBIT BRACELET,7,10,1.43,49.5,7.07,7,0.027028297452289178,0.4157243578923348,0.0011639185257032007,0.148,853
90020,FILIGREE DIAMANTE CHAIN,2,4,2.0,51.0,25.5,2,0.02697189057064962,0.41572771500792255,0.00019398642095053346,0.1476,857
90021,LASER CUT MULTI STRAND NECKLACE,4,5,1.25,59.75,14.94,4,0.026981291717589544,0.4157472981821846,0.0005819592628516004,0.1478,855
90022,EDWARDIAN DROP EARRINGS JET BLACK,5,4,0.8,15.0,3.0,4,0.02697189057064962,0.41564714423381605,0.0007759456838021338,0.1478,855
90023,FILIGREE DIAMANTE EARRINGS,11,21,1.91,89.25,8.11,7,0.027131710068628374,0.4158133214554108,0.0019398642095053346,0.1483,850
90024A,NEW BAROQUE B'FLY NECKLACE BLACK,4,5,1.25,42.5,10.62,4,0.026981291717589544,0.4157086913529252,0.0005819592628516004,0.1478,855
90024B,NEW BAROQUE B'FLY NECKLACE RED,7,7,1.0,59.5,8.5,6,0.0270000940114694,0.41574673866291995,0.0011639185257032007,0.148,853
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,5,6,1.2,51.0,10.2,5,0.026990692864529472,0.41572771500792255,0.0007759456838021338,0.1478,855
90024D,NEW BAROQUE B'FLY NECKLACE PINK,11,13,1.18,110.5,10.05,11,0.02705650089310896,0.4158608805929042,0.0019398642095053346,0.1483,850
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,7,12,1.71,102.0,14.57,7,0.027047099746169034,0.4158418569379068,0.0011639185257032007,0.148,853
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,3,1.5,25.5,12.75,2,0.02696248942370969,0.4156706440429304,0.00019398642095053346,0.1476,857
90025A,BAROQUE BUTTERFLY EARRINGS BLACK,2,2,1.0,7.5,3.75,2,0.026953088276769767,0.41563035865587716,0.00019398642095053346,0.1476,857
90025B,BAROQUE BUTTERFLY EARRINGS RED,1,1,1.0,3.75,3.75,1,0.02694368712982984,0.41562196586690775,0.0,0.1475,858
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,2,2,1.0,7.5,3.75,2,0.026953088276769767,0.41563035865587716,0.00019398642095053346,0.1476,857
90025D,BAROQUE BUTTERFLY EARRINGS PINK,2,2,1.0,7.5,3.75,2,0.026953088276769767,0.41563035865587716,0.00019398642095053346,0.1476,857
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,3,3,1.0,11.25,3.75,3,0.02696248942370969,0.4156387514448466,0.0003879728419010669,0.1477,856
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,2,2,1.0,7.5,3.75,2,0.026953088276769767,0.41563035865587716,0.00019398642095053346,0.1476,857
90026A,GLASS BEAD HOOP NECKLACE BLACK,6,8,1.33,68.0,11.33,6,0.027009495158409325,0.41576576231791734,0.0009699321047526673,0.1479,854
90026B,GLASS BEAD HOOP NECKLACE MONTANA,6,7,1.17,59.5,9.92,4,0.0270000940114694,0.41574673866291995,0.0009699321047526673,0.1479,854
90026C,GLASS BEAD HOOP NECKLACE GREEN,5,7,1.4,59.5,11.9,5,0.0270000940114694,0.41574673866291995,0.0007759456838021338,0.1478,855
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,8,10,1.25,85.0,10.62,6,0.027028297452289178,0.4158038096279121,0.0013579049466537342,0.1481,852
90027A,GLASS BEAD HOOP EARRINGS BLACK,3,6,2.0,17.7,5.9,3,0.026990692864529472,0.41565318704187404,0.0003879728419010669,0.1477,856
90027B,GLASS BEAD HOOP EARRINGS MONTANA,4,7,1.75,20.65,5.16,3,0.0270000940114694,0.4156597893691966,0.0005819592628516004,0.1477,856
90027C,GLASS BEAD HOOP EARRINGS GREEN,2,4,2.0,11.8,5.9,2,0.02697189057064962,0.41563998238722877,0.00019398642095053346,0.1476,857
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,6,12,2.0,35.4,5.9,6,0.027047099746169034,0.4156928010058097,0.0009699321047526673,0.1479,854
90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,5,9,1.8,76.5,15.3,5,0.027018896305349253,0.4157847859729147,0.0007759456838021338,0.1479,854
90029,NEW BAROQUE SMALL NECKLACE BLACK,10,21,2.1,178.5,17.85,10,0.027131710068628374,0.4160130698328832,0.0017458777885548012,0.1483,850
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,8,77,9.62,101.75,12.72,8,0.027658174297264266,0.4158412974186422,0.0013579049466537342,0.1483,850
90030B,RED KUKUI COCONUT SEED NECKLACE,19,122,6.42,191.3,10.07,17,0.028081225909560966,0.41604171721923217,0.0034917555771096023,0.1492,841
90030C,BROWN KUKUI COCONUT SEED NECKLACE,10,81,8.1,115.65,11.57,10,0.02769577888502397,0.41587240668975556,0.0017458777885548012,0.1484,849
90031,BILI NUT AND WOOD NECKLACE,5,48,9.6,48.0,9.6,5,0.02738554103600639,0.415721000776747,0.0007759456838021338,0.148,853
90032,IVORY SHELL HEART NECKLACE,21,45,2.14,253.17,12.06,12,0.027357337595186614,0.41618018704684256,0.0038797284190106693,0.1491,842
90033,IVORY SHELL HEART EARRINGS,2,5,2.5,12.75,6.37,2,0.026981291717589544,0.4156421085604344,0.00019398642095053346,0.1476,857
90034,WHITE SILVER NECKLACE SHELL GLASS,2,2,1.0,19.9,9.95,2,0.026953088276769767,0.41565811081140275,0.00019398642095053346,0.1476,857
90035A,"PEARL & SHELL 42""NECKL. GREEN",9,17,1.89,182.75,20.31,7,0.027094105480868665,0.4160225816603819,0.0015518913676042677,0.1482,851
90035B,"PEARL & SHELL 42""NECKL. PINK",4,43,10.75,380.89,95.22,4,0.027338535301306758,0.4164660342487561,0.0005819592628516004,0.1481,852
90035C,"PEARL & SHELL 42""NECKL. IVORY",5,28,5.6,301.0,60.2,5,0.02719751809720786,0.4162872342725513,0.0007759456838021338,0.1481,852
90036A,FLOWER GARLAND NECKLACE RED,14,21,1.5,166.95,11.92,10,0.027131710068628374,0.41598722004285743,0.002521823472356935,0.1485,848
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",9,17,1.89,135.15,15.02,8,0.027094105480868665,0.4159160491923966,0.0015518913676042677,0.1482,851
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",8,22,2.75,174.9,21.86,7,0.0271411112155683,0.4160050127554726,0.0013579049466537342,0.1482,851
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",12,34,2.83,270.3,22.52,11,0.02725392497884742,0.4162185253068549,0.002133850630455868,0.1485,848
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",11,18,1.64,143.1,13.01,10,0.027103506627808593,0.4159338419050118,0.0019398642095053346,0.1483,850
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,13,3.25,103.35,25.84,4,0.02705650089310896,0.41584487834193584,0.0005819592628516004,0.1478,855
90037A,TINY CRYSTAL BRACELET RED,4,18,4.5,45.9,11.48,4,0.027103506627808593,0.4157163008149241,0.0005819592628516004,0.1478,855
90037B,TINY CRYSTAL BRACELET GREEN,5,23,4.6,58.65,11.73,5,0.027150512362508226,0.4157448362974202,0.0007759456838021338,0.1479,854
90037C,TINY CRYSTAL BRACELET BLUE,4,17,4.25,43.35,10.84,4,0.027094105480868665,0.41571059371842495,0.0005819592628516004,0.1478,855
90037D,TINY CRYSTALS BRACELET BLACK,1,6,6.0,15.3,15.3,1,0.026990692864529472,0.41564781565693354,0.0,0.1475,858
90038A,GLASS AND PAINTED BEADS BRACELET TO,4,18,4.5,67.5,16.88,4,0.027103506627808593,0.41576464327938806,0.0005819592628516004,0.1478,855
90038B,GLASS AND PAINTED BEADS BRACELET OL,2,10,5.0,37.5,18.75,2,0.027028297452289178,0.4156975009676326,0.00019398642095053346,0.1476,857
90038C,GLASS AND BEADS BRACELET IVORY,3,13,4.33,48.75,16.25,3,0.02705650089310896,0.4157226793345409,0.0003879728419010669,0.1477,856
90039A,FIRE POLISHED GLASS BRACELET RED,2,7,3.5,26.25,13.12,2,0.0270000940114694,0.41567232260072434,0.00019398642095053346,0.1476,857
90039B,FIRE POLISHED GLASS BRACELET MONTAN,3,13,4.33,48.75,16.25,3,0.02705650089310896,0.4157226793345409,0.0003879728419010669,0.1477,856
90039C,FIRE POLISHED GLASS BRACELET BLACK,3,14,4.67,52.5,17.5,3,0.027065902040048887,0.41573107212351035,0.0003879728419010669,0.1477,856
90039D,FIRE POLISHED GLASS BRACELET GREEN,5,22,4.4,82.5,16.5,4,0.0271411112155683,0.41579821443526577,0.0007759456838021338,0.1479,854
90040A,MURANO STYLE GLASS BRACELET RED,11,20,1.82,70.0,6.36,10,0.027122308921688446,0.41577023847203437,0.0019398642095053346,0.1483,850
90040B,MURANO STYLE GLASS BRACELET BLACK,17,46,2.71,161.0,9.47,17,0.02736673874212654,0.4159739034843592,0.0031037827352085354,0.1488,845
90040C,MURANO STYLE GLASS BRACELET GOLD,11,26,2.36,91.0,8.27,10,0.027178715803328007,0.41581723809026316,0.0019398642095053346,0.1483,850
90040D,MURANO STYLE GLASS BRACELET PINK,10,26,2.6,91.0,9.1,9,0.027178715803328007,0.41581723809026316,0.0017458777885548012,0.1482,851
90041,PEARL AND CHERRY QUARTZ BRACLET,2,3,1.5,10.5,5.25,2,0.02696248942370969,0.4156370728870527,0.00019398642095053346,0.1476,857
90042A,FRESHWATER PEARL BRACELET GOLD,7,27,3.86,68.85,9.84,6,0.027188116950267932,0.4157676646834171,0.0011639185257032007,0.148,853
90042B,FRESHWATER PEARL BRACELET PINK,5,15,3.0,38.25,7.65,4,0.027075303186988812,0.4156991795254265,0.0007759456838021338,0.1479,854
90042C,FRESHWATER PEARL BRACELET IVORY,8,35,4.38,89.25,11.16,8,0.027263326125787347,0.4158133214554108,0.0013579049466537342,0.1481,852
